,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,population,total_tests,new_tests,new_tests_smoothed
19172,GRC,Europe,Greece,2020-06-09,3049.0,52.0,18.714000000000002,10423056.0,231759.0,2240.0,6596.0
19173,GRC,Europe,Greece,2020-06-10,3058.0,9.0,17.285999999999998,10423056.0,,,6394.0
19174,GRC,Europe,Greece,2020-06-11,3068.0,10.0,18.714000000000002,10423056.0,237276.0,,6192.0
19175,GRC,Europe,Greece,2020-06-12,3088.0,20.0,19.429000000000002,10423056.0,243867.0,6591.0,5863.0
19176,GRC,Europe,Greece,2020-06-13,3108.0,20.0,20.143,10423056.0,247452.0,3585.0,5104.0
19177,GRC,Europe,Greece,2020-06-14,3112.0,4.0,18.857,10423056.0,250923.0,3471.0,4329.0
19178,GRC,Europe,Greece,2020-06-15,3121.0,9.0,17.714000000000002,10423056.0,254854.0,3931.0,3619.0
19179,GRC,Europe,Greece,2020-06-16,3134.0,13.0,12.142999999999999,10423056.0,259736.0,4882.0,3997.0
19180,GRC,Europe,Greece,2020-06-17,3148.0,14.0,12.857000000000001,10423056.0,264930.0,5194.0,4345.0
19181,GRC,Europe,Greece,2020-06-18,3203.0,55.0,19.285999999999998,10423056.0,270338.0,5408.0,4723.0
19182,GRC,Europe,Greece,2020-06-19,3227.0,24.0,19.857,10423056.0,274711.0,4373.0,4406.0
19183,GRC,Europe,Greece,2020-06-20,3237.0,10.0,18.429000000000002,10423056.0,278895.0,4184.0,4492.0
19184,GRC,Europe,Greece,2020-06-21,3256.0,19.0,20.570999999999998,10423056.0,283146.0,4251.0,4603.0
19185,GRC,Europe,Greece,2020-06-22,3266.0,10.0,20.714000000000002,10423056.0,285989.0,2843.0,4448.0
19186,GRC,Europe,Greece,2020-06-23,3287.0,21.0,21.857,10423056.0,291187.0,5198.0,4493.0
19187,GRC,Europe,Greece,2020-06-24,3302.0,15.0,22.0,10423056.0,,,3798.0
19188,GRC,Europe,Greece,2020-06-25,3310.0,8.0,15.286,10423056.0,291840.0,,3072.0
19189,GRC,Europe,Greece,2020-06-26,3321.0,11.0,13.429,10423056.0,295851.0,4011.0,3020.0
19190,GRC,Europe,Greece,2020-06-27,3343.0,22.0,15.142999999999999,10423056.0,301144.0,5293.0,3178.0
19191,GRC,Europe,Greece,2020-06-28,3366.0,23.0,15.714,10423056.0,305137.0,3993.0,3142.0
19192,GRC,Europe,Greece,2020-06-29,3376.0,10.0,15.714,10423056.0,308392.0,3255.0,3200.0
19193,GRC,Europe,Greece,2020-06-30,3390.0,14.0,14.714,10423056.0,312775.0,4383.0,3084.0
19194,GRC,Europe,Greece,2020-07-01,3409.0,19.0,15.286,10423056.0,315982.0,3207.0,3496.0
19195,GRC,Europe,Greece,2020-07-02,3432.0,23.0,17.429000000000002,10423056.0,320427.0,4445.0,4084.0
19196,GRC,Europe,Greece,2020-07-03,3458.0,26.0,19.570999999999998,10423056.0,325451.0,5024.0,4229.0
19197,GRC,Europe,Greece,2020-07-04,3486.0,28.0,20.429000000000002,10423056.0,331703.0,6252.0,4366.0
19198,GRC,Europe,Greece,2020-07-05,3511.0,25.0,20.714000000000002,10423056.0,337154.0,5451.0,4574.0
19199,GRC,Europe,Greece,2020-07-06,3519.0,8.0,20.429000000000002,10423056.0,340328.0,3174.0,4562.0
19200,GRC,Europe,Greece,2020-07-07,3562.0,43.0,24.570999999999998,10423056.0,349084.0,8756.0,5187.0
19201,GRC,Europe,Greece,2020-07-08,3589.0,27.0,25.714000000000002,10423056.0,355190.0,6106.0,5601.0
19202,GRC,Europe,Greece,2020-07-09,3622.0,33.0,27.143,10423056.0,358725.0,3535.0,5471.0
19203,GRC,Europe,Greece,2020-07-10,3672.0,50.0,30.570999999999998,10423056.0,363412.0,4687.0,5423.0
19204,GRC,Europe,Greece,2020-07-11,3732.0,60.0,35.143,10423056.0,371167.0,7755.0,5638.0
19205,GRC,Europe,Greece,2020-07-12,3772.0,40.0,37.286,10423056.0,373932.0,2765.0,5254.0
19206,GRC,Europe,Greece,2020-07-13,3803.0,31.0,40.571,10423056.0,382452.0,8520.0,6018.0
19207,GRC,Europe,Greece,2020-07-14,3826.0,23.0,37.714,10423056.0,386307.0,3855.0,5318.0
19208,GRC,Europe,Greece,2020-07-15,3883.0,57.0,42.0,10423056.0,391773.0,5466.0,5226.0
19209,GRC,Europe,Greece,2020-07-16,3910.0,27.0,41.143,10423056.0,398347.0,6574.0,5660.0
19210,GRC,Europe,Greece,2020-07-17,3939.0,29.0,38.143,10423056.0,402672.0,4325.0,5609.0
19211,GRC,Europe,Greece,2020-07-18,3964.0,25.0,33.143,10423056.0,406040.0,3368.0,4982.0
19212,GRC,Europe,Greece,2020-07-19,3983.0,19.0,30.143,10423056.0,410766.0,4726.0,5262.0
19213,GRC,Europe,Greece,2020-07-20,4007.0,24.0,29.143,10423056.0,413760.0,2994.0,4473.0
19214,GRC,Europe,Greece,2020-07-21,4012.0,5.0,26.570999999999998,10423056.0,419906.0,6146.0,4800.0
19215,GRC,Europe,Greece,2020-07-22,4048.0,36.0,23.570999999999998,10423056.0,424675.0,4769.0,4700.0
19216,GRC,Europe,Greece,2020-07-23,4077.0,29.0,23.857,10423056.0,430864.0,6189.0,4645.0
19217,GRC,Europe,Greece,2020-07-24,4110.0,33.0,24.429000000000002,10423056.0,436510.0,5646.0,4834.0
19218,GRC,Europe,Greece,2020-07-25,4135.0,25.0,24.429000000000002,10423056.0,,,5151.0
19219,GRC,Europe,Greece,2020-07-26,4166.0,31.0,26.143,10423056.0,447685.0,,5274.0
19220,GRC,Europe,Greece,2020-07-27,4193.0,27.0,26.570999999999998,10423056.0,451317.0,3632.0,5365.0
19221,GRC,Europe,Greece,2020-07-28,4227.0,34.0,30.714000000000002,10423056.0,457540.0,6223.0,5376.0
19222,GRC,Europe,Greece,2020-07-29,4279.0,52.0,33.0,10423056.0,511429.0,53889.0,12393.0
19223,GRC,Europe,Greece,2020-07-30,4336.0,57.0,37.0,10423056.0,519887.0,8458.0,12718.0
19224,GRC,Europe,Greece,2020-07-31,4401.0,65.0,41.571000000000005,10423056.0,,,13311.0
19225,GRC,Europe,Greece,2020-08-01,4477.0,76.0,48.857,10423056.0,539493.0,,13914.0
19226,GRC,Europe,Greece,2020-08-02,4587.0,110.0,60.143,10423056.0,545439.0,5946.0,13965.0
19227,GRC,Europe,Greece,2020-08-03,4662.0,75.0,67.0,10423056.0,564856.0,19417.0,16220.0
19228,GRC,Europe,Greece,2020-08-04,4737.0,75.0,72.857,10423056.0,599709.0,34853.0,20310.0
19229,GRC,Europe,Greece,2020-08-05,4855.0,118.0,82.286,10423056.0,609583.0,9874.0,14022.0
19230,GRC,Europe,Greece,2020-08-06,4973.0,118.0,91.0,10423056.0,619393.0,9810.0,14215.0
19231,GRC,Europe,Greece,2020-08-07,5123.0,150.0,103.14299999999999,10423056.0,630983.0,11590.0,14470.0
19232,GRC,Europe,Greece,2020-08-08,5270.0,147.0,113.286,10423056.0,640297.0,9314.0,14401.0
19233,GRC,Europe,Greece,2020-08-09,5421.0,151.0,119.14299999999999,10423056.0,650998.0,10701.0,15080.0
19234,GRC,Europe,Greece,2020-08-10,5623.0,202.0,137.286,10423056.0,658178.0,7180.0,13332.0
19235,GRC,Europe,Greece,2020-08-11,5749.0,126.0,144.571,10423056.0,668739.0,10561.0,9861.0
19236,GRC,Europe,Greece,2020-08-12,5942.0,193.0,155.286,10423056.0,679785.0,11046.0,10029.0
19237,GRC,Europe,Greece,2020-08-13,6177.0,235.0,172.0,10423056.0,687338.0,7553.0,9706.0
19238,GRC,Europe,Greece,2020-08-14,6381.0,204.0,179.71400000000003,10423056.0,704921.0,17583.0,10563.0
19239,GRC,Europe,Greece,2020-08-15,6632.0,251.0,194.571,10423056.0,715503.0,10582.0,10744.0
19240,GRC,Europe,Greece,2020-08-16,6858.0,226.0,205.28599999999997,10423056.0,719311.0,3808.0,9759.0
19241,GRC,Europe,Greece,2020-08-17,7075.0,217.0,207.429,10423056.0,726961.0,7650.0,9826.0
19242,GRC,Europe,Greece,2020-08-18,7222.0,147.0,210.429,10423056.0,740871.0,13910.0,10305.0
19243,GRC,Europe,Greece,2020-08-19,7472.0,250.0,218.571,10423056.0,804282.0,63411.0,17785.0
19244,GRC,Europe,Greece,2020-08-20,7684.0,212.0,215.28599999999997,10423056.0,816450.0,12168.0,18445.0
19245,GRC,Europe,Greece,2020-08-21,7934.0,250.0,221.857,10423056.0,,,17453.0
19246,GRC,Europe,Greece,2020-08-22,8138.0,204.0,215.143,10423056.0,,,17462.0
19247,GRC,Europe,Greece,2020-08-23,8381.0,243.0,217.571,10423056.0,848380.0,,18438.0
19248,GRC,Europe,Greece,2020-08-24,8664.0,283.0,227.0,10423056.0,858138.0,9758.0,18740.0
19249,GRC,Europe,Greece,2020-08-25,8819.0,155.0,228.143,10423056.0,872550.0,14412.0,18811.0
19250,GRC,Europe,Greece,2020-08-26,8987.0,168.0,216.429,10423056.0,,,11958.0
19251,GRC,Europe,Greece,2020-08-27,9280.0,293.0,228.0,10423056.0,903432.0,,12426.0
19252,GRC,Europe,Greece,2020-08-28,9531.0,251.0,228.143,10423056.0,917265.0,13833.0,12882.0
19253,GRC,Europe,Greece,2020-08-29,9800.0,269.0,237.429,10423056.0,931002.0,13737.0,13324.0
19254,GRC,Europe,Greece,2020-08-30,9977.0,177.0,228.0,10423056.0,940882.0,9880.0,13215.0
19255,GRC,Europe,Greece,2020-08-31,10134.0,157.0,210.0,10423056.0,949367.0,8485.0,13033.0
19256,GRC,Europe,Greece,2020-09-01,10317.0,183.0,214.0,10423056.0,966346.0,16979.0,13399.0
19257,GRC,Europe,Greece,2020-09-02,10524.0,207.0,219.571,10423056.0,980500.0,14154.0,13216.0
19258,GRC,Europe,Greece,2020-09-03,10757.0,233.0,211.0,10423056.0,992566.0,12066.0,12733.0
19259,GRC,Europe,Greece,2020-09-04,10998.0,241.0,209.571,10423056.0,1003142.0,10576.0,12268.0
19260,GRC,Europe,Greece,2020-09-05,11200.0,202.0,200.0,10423056.0,1015064.0,11922.0,12009.0
19261,GRC,Europe,Greece,2020-09-06,11386.0,186.0,201.28599999999997,10423056.0,,,12427.0
19262,GRC,Europe,Greece,2020-09-07,11524.0,138.0,198.571,10423056.0,,,13045.0
19263,GRC,Europe,Greece,2020-09-08,11663.0,139.0,192.28599999999997,10423056.0,,,12450.0
19264,GRC,Europe,Greece,2020-09-09,11832.0,169.0,186.857,10423056.0,1066305.0,,12258.0
19265,GRC,Europe,Greece,2020-09-10,12080.0,248.0,189.0,10423056.0,,,12538.0
19266,GRC,Europe,Greece,2020-09-11,12452.0,372.0,207.71400000000003,10423056.0,1094354.0,,13030.0
19267,GRC,Europe,Greece,2020-09-12,12734.0,282.0,219.143,10423056.0,,,13579.0
19268,GRC,Europe,Greece,2020-09-13,13036.0,302.0,235.71400000000003,10423056.0,1125882.0,,14001.0
19269,GRC,Europe,Greece,2020-09-14,13240.0,204.0,245.143,10423056.0,1133027.0,7145.0,13192.0
19270,GRC,Europe,Greece,2020-09-15,13420.0,180.0,251.0,10423056.0,,,13138.0
19271,GRC,Europe,Greece,2020-09-16,13730.0,310.0,271.143,10423056.0,1157897.0,,13085.0
19272,GRC,Europe,Greece,2020-09-17,14041.0,311.0,280.143,10423056.0,,,12782.0
19273,GRC,Europe,Greece,2020-09-18,14400.0,359.0,278.286,10423056.0,1181712.0,,12480.0
19274,GRC,Europe,Greece,2020-09-19,14738.0,338.0,286.286,10423056.0,1194013.0,12301.0,11985.0
19275,GRC,Europe,Greece,2020-09-20,14978.0,240.0,277.42900000000003,10423056.0,1202213.0,8200.0,10904.0
19276,GRC,Europe,Greece,2020-09-21,15142.0,164.0,271.714,10423056.0,1210118.0,7905.0,11013.0
19277,GRC,Europe,Greece,2020-09-22,15595.0,453.0,310.714,10423056.0,1221017.0,10899.0,10794.0
19278,GRC,Europe,Greece,2020-09-23,15928.0,333.0,314.0,10423056.0,1233229.0,12212.0,10762.0
19279,GRC,Europe,Greece,2020-09-24,16286.0,358.0,320.714,10423056.0,1246363.0,13134.0,10937.0
19280,GRC,Europe,Greece,2020-09-25,16627.0,341.0,318.143,10423056.0,1256436.0,10073.0,10675.0
19281,GRC,Europe,Greece,2020-09-26,16913.0,286.0,310.714,10423056.0,1269055.0,12619.0,10720.0
19282,GRC,Europe,Greece,2020-09-27,17228.0,315.0,321.42900000000003,10423056.0,1278587.0,9532.0,10911.0
19283,GRC,Europe,Greece,2020-09-28,17444.0,216.0,328.85699999999997,10423056.0,1284694.0,6107.0,10654.0
19284,GRC,Europe,Greece,2020-09-29,17707.0,263.0,301.714,10423056.0,1296795.0,12101.0,10825.0
19285,GRC,Europe,Greece,2020-09-30,18123.0,416.0,313.57099999999997,10423056.0,1307549.0,10754.0,10617.0
19286,GRC,Europe,Greece,2020-10-01,18475.0,352.0,312.714,10423056.0,1318336.0,10787.0,10282.0
19287,GRC,Europe,Greece,2020-10-02,18886.0,411.0,322.714,10423056.0,1328042.0,9706.0,10229.0
19288,GRC,Europe,Greece,2020-10-03,19346.0,460.0,347.57099999999997,10423056.0,1339664.0,11622.0,10087.0
19289,GRC,Europe,Greece,2020-10-04,19613.0,267.0,340.714,10423056.0,1349123.0,9459.0,10077.0
19290,GRC,Europe,Greece,2020-10-05,19842.0,229.0,342.57099999999997,10423056.0,1355126.0,6003.0,10062.0
19291,GRC,Europe,Greece,2020-10-06,20142.0,300.0,347.85699999999997,10423056.0,1367231.0,12105.0,10062.0
19292,GRC,Europe,Greece,2020-10-07,20541.0,399.0,345.42900000000003,10423056.0,1379036.0,11805.0,10212.0
19293,GRC,Europe,Greece,2020-10-08,20947.0,406.0,353.14300000000003,10423056.0,1390270.0,11234.0,10276.0
19294,GRC,Europe,Greece,2020-10-09,21381.0,434.0,356.42900000000003,10423056.0,1400857.0,10587.0,10402.0
19295,GRC,Europe,Greece,2020-10-10,21772.0,391.0,346.57099999999997,10423056.0,1413838.0,12981.0,10596.0
19296,GRC,Europe,Greece,2020-10-11,22078.0,306.0,352.14300000000003,10423056.0,1423000.0,9162.0,10554.0
19297,GRC,Europe,Greece,2020-10-12,22358.0,280.0,359.42900000000003,10423056.0,1429670.0,6670.0,10649.0
19298,GRC,Europe,Greece,2020-10-13,22652.0,294.0,358.57099999999997,10423056.0,1449231.0,19561.0,11714.0
19299,GRC,Europe,Greece,2020-10-14,23060.0,408.0,359.85699999999997,10423056.0,1469357.0,20126.0,12903.0
19300,GRC,Europe,Greece,2020-10-15,23495.0,435.0,364.0,10423056.0,1489213.0,19856.0,14135.0
19301,GRC,Europe,Greece,2020-10-16,23947.0,452.0,366.57099999999997,10423056.0,1508460.0,19247.0,15372.0
19302,GRC,Europe,Greece,2020-10-17,24450.0,503.0,382.57099999999997,10423056.0,1527258.0,18798.0,16203.0
19303,GRC,Europe,Greece,2020-10-18,24932.0,482.0,407.714,10423056.0,1542156.0,14898.0,17022.0
19304,GRC,Europe,Greece,2020-10-19,25370.0,438.0,430.286,10423056.0,,,
19305,GRC,Europe,Greece,2020-10-20,25802.0,432.0,450.0,10423056.0,,,
20688,HRV,Europe,Croatia,2019-12-31,,0.0,,4105268.0,,,
20689,HRV,Europe,Croatia,2020-01-01,,0.0,,4105268.0,,,
20690,HRV,Europe,Croatia,2020-01-02,,0.0,,4105268.0,,,
20691,HRV,Europe,Croatia,2020-01-03,,0.0,,4105268.0,,,
20692,HRV,Europe,Croatia,2020-01-04,,0.0,,4105268.0,,,
20693,HRV,Europe,Croatia,2020-01-05,,0.0,,4105268.0,,,
20694,HRV,Europe,Croatia,2020-01-06,,0.0,0.0,4105268.0,,,
20695,HRV,Europe,Croatia,2020-01-07,,0.0,0.0,4105268.0,,,
20696,HRV,Europe,Croatia,2020-01-08,,0.0,0.0,4105268.0,,,
20697,HRV,Europe,Croatia,2020-01-09,,0.0,0.0,4105268.0,,,
20698,HRV,Europe,Croatia,2020-01-10,,0.0,0.0,4105268.0,,,
20699,HRV,Europe,Croatia,2020-01-11,,0.0,0.0,4105268.0,,,
20700,HRV,Europe,Croatia,2020-01-12,,0.0,0.0,4105268.0,,,
20701,HRV,Europe,Croatia,2020-01-13,,0.0,0.0,4105268.0,,,
20702,HRV,Europe,Croatia,2020-01-14,,0.0,0.0,4105268.0,,,
20703,HRV,Europe,Croatia,2020-01-15,,0.0,0.0,4105268.0,,,
20704,HRV,Europe,Croatia,2020-01-16,,0.0,0.0,4105268.0,,,
20705,HRV,Europe,Croatia,2020-01-17,,0.0,0.0,4105268.0,,,
20706,HRV,Europe,Croatia,2020-01-18,,0.0,0.0,4105268.0,,,
20707,HRV,Europe,Croatia,2020-01-19,,0.0,0.0,4105268.0,,,
20708,HRV,Europe,Croatia,2020-01-20,,0.0,0.0,4105268.0,,,
20709,HRV,Europe,Croatia,2020-01-21,,0.0,0.0,4105268.0,,,
20710,HRV,Europe,Croatia,2020-01-22,,0.0,0.0,4105268.0,,,
20711,HRV,Europe,Croatia,2020-01-23,,0.0,0.0,4105268.0,,,
20712,HRV,Europe,Croatia,2020-01-24,,0.0,0.0,4105268.0,,,
20713,HRV,Europe,Croatia,2020-01-25,,0.0,0.0,4105268.0,,,
20714,HRV,Europe,Croatia,2020-01-26,,0.0,0.0,4105268.0,,,
20715,HRV,Europe,Croatia,2020-01-27,,0.0,0.0,4105268.0,,,
20716,HRV,Europe,Croatia,2020-01-28,,0.0,0.0,4105268.0,,,
20717,HRV,Europe,Croatia,2020-01-29,,0.0,0.0,4105268.0,,,
20718,HRV,Europe,Croatia,2020-01-30,,0.0,0.0,4105268.0,,,
20719,HRV,Europe,Croatia,2020-01-31,,0.0,0.0,4105268.0,,,
20720,HRV,Europe,Croatia,2020-02-01,,0.0,0.0,4105268.0,,,
20721,HRV,Europe,Croatia,2020-02-02,,0.0,0.0,4105268.0,,,
20722,HRV,Europe,Croatia,2020-02-03,,0.0,0.0,4105268.0,,,
20723,HRV,Europe,Croatia,2020-02-04,,0.0,0.0,4105268.0,,,
20724,HRV,Europe,Croatia,2020-02-05,,0.0,0.0,4105268.0,,,
20725,HRV,Europe,Croatia,2020-02-06,,0.0,0.0,4105268.0,,,
20726,HRV,Europe,Croatia,2020-02-07,,0.0,0.0,4105268.0,,,
20727,HRV,Europe,Croatia,2020-02-08,,0.0,0.0,4105268.0,,,
20728,HRV,Europe,Croatia,2020-02-09,,0.0,0.0,4105268.0,,,
20729,HRV,Europe,Croatia,2020-02-10,,0.0,0.0,4105268.0,,,
20730,HRV,Europe,Croatia,2020-02-11,,0.0,0.0,4105268.0,,,
20731,HRV,Europe,Croatia,2020-02-12,,0.0,0.0,4105268.0,,,
20732,HRV,Europe,Croatia,2020-02-13,,0.0,0.0,4105268.0,,,
20733,HRV,Europe,Croatia,2020-02-14,,0.0,0.0,4105268.0,,,
20734,HRV,Europe,Croatia,2020-02-15,,0.0,0.0,4105268.0,,,
20735,HRV,Europe,Croatia,2020-02-16,,0.0,0.0,4105268.0,,,
20736,HRV,Europe,Croatia,2020-02-17,,0.0,0.0,4105268.0,,,
20737,HRV,Europe,Croatia,2020-02-18,,0.0,0.0,4105268.0,,,
20738,HRV,Europe,Croatia,2020-02-19,,0.0,0.0,4105268.0,,,
20739,HRV,Europe,Croatia,2020-02-20,,0.0,0.0,4105268.0,,,
20740,HRV,Europe,Croatia,2020-02-21,,0.0,0.0,4105268.0,,,
20741,HRV,Europe,Croatia,2020-02-22,,0.0,0.0,4105268.0,,,
20742,HRV,Europe,Croatia,2020-02-23,,0.0,0.0,4105268.0,,,
20743,HRV,Europe,Croatia,2020-02-24,,0.0,0.0,4105268.0,,,
20744,HRV,Europe,Croatia,2020-02-25,,0.0,0.0,4105268.0,,,
20745,HRV,Europe,Croatia,2020-02-26,1.0,1.0,0.14300000000000002,4105268.0,,,
20746,HRV,Europe,Croatia,2020-02-27,2.0,1.0,0.28600000000000003,4105268.0,,,
20747,HRV,Europe,Croatia,2020-02-28,3.0,1.0,0.429,4105268.0,,,
20748,HRV,Europe,Croatia,2020-02-29,5.0,2.0,0.7140000000000001,4105268.0,,,
20749,HRV,Europe,Croatia,2020-03-01,5.0,0.0,0.7140000000000001,4105268.0,,,
20750,HRV,Europe,Croatia,2020-03-02,7.0,2.0,1.0,4105268.0,,,
20751,HRV,Europe,Croatia,2020-03-03,8.0,1.0,1.143,4105268.0,247.0,,
20752,HRV,Europe,Croatia,2020-03-04,9.0,1.0,1.143,4105268.0,255.0,8.0,
20753,HRV,Europe,Croatia,2020-03-05,,,1.0,4105268.0,273.0,18.0,
20754,HRV,Europe,Croatia,2020-03-06,10.0,1.0,1.0,4105268.0,302.0,29.0,
20755,HRV,Europe,Croatia,2020-03-07,11.0,1.0,0.857,4105268.0,317.0,15.0,
20756,HRV,Europe,Croatia,2020-03-08,12.0,1.0,1.0,4105268.0,327.0,10.0,
20757,HRV,Europe,Croatia,2020-03-09,,,0.7140000000000001,4105268.0,344.0,17.0,
20758,HRV,Europe,Croatia,2020-03-10,,,0.5710000000000001,4105268.0,365.0,21.0,17.0
20759,HRV,Europe,Croatia,2020-03-11,13.0,1.0,0.5710000000000001,4105268.0,,,24.0
20760,HRV,Europe,Croatia,2020-03-12,16.0,3.0,1.0,4105268.0,483.0,,30.0
20761,HRV,Europe,Croatia,2020-03-13,25.0,9.0,2.1430000000000002,4105268.0,553.0,70.0,36.0
20762,HRV,Europe,Croatia,2020-03-14,31.0,6.0,2.8569999999999998,4105268.0,649.0,96.0,47.0
20763,HRV,Europe,Croatia,2020-03-15,37.0,6.0,3.571,4105268.0,745.0,96.0,60.0
20764,HRV,Europe,Croatia,2020-03-16,48.0,11.0,5.143,4105268.0,880.0,135.0,77.0
20765,HRV,Europe,Croatia,2020-03-17,56.0,8.0,6.2860000000000005,4105268.0,1109.0,229.0,106.0
20766,HRV,Europe,Croatia,2020-03-18,69.0,13.0,8.0,4105268.0,1181.0,72.0,108.0
20767,HRV,Europe,Croatia,2020-03-19,81.0,12.0,9.286,4105268.0,1264.0,83.0,112.0
20768,HRV,Europe,Croatia,2020-03-20,104.0,23.0,11.286,4105268.0,,,156.0
20769,HRV,Europe,Croatia,2020-03-21,126.0,22.0,13.571,4105268.0,,,196.0
20770,HRV,Europe,Croatia,2020-03-22,206.0,80.0,24.143,4105268.0,,,237.0
20771,HRV,Europe,Croatia,2020-03-23,235.0,29.0,26.714000000000002,4105268.0,,,271.0
20772,HRV,Europe,Croatia,2020-03-24,306.0,71.0,35.714,4105268.0,3159.0,,293.0
20773,HRV,Europe,Croatia,2020-03-25,382.0,76.0,44.714,4105268.0,3618.0,459.0,348.0
20774,HRV,Europe,Croatia,2020-03-26,418.0,36.0,48.143,4105268.0,4208.0,590.0,421.0
20775,HRV,Europe,Croatia,2020-03-27,495.0,77.0,55.857,4105268.0,4778.0,570.0,448.0
20776,HRV,Europe,Croatia,2020-03-28,586.0,91.0,65.714,4105268.0,5215.0,437.0,456.0
20777,HRV,Europe,Croatia,2020-03-29,657.0,71.0,64.429,4105268.0,5900.0,685.0,500.0
20778,HRV,Europe,Croatia,2020-03-30,713.0,56.0,68.286,4105268.0,6404.0,504.0,518.0
20779,HRV,Europe,Croatia,2020-03-31,790.0,77.0,69.143,4105268.0,7015.0,611.0,551.0
20780,HRV,Europe,Croatia,2020-04-01,867.0,77.0,69.286,4105268.0,7680.0,665.0,580.0
20781,HRV,Europe,Croatia,2020-04-02,963.0,96.0,77.857,4105268.0,8352.0,672.0,592.0
20782,HRV,Europe,Croatia,2020-04-03,1011.0,48.0,73.714,4105268.0,9250.0,898.0,639.0
20783,HRV,Europe,Croatia,2020-04-04,1079.0,68.0,70.429,4105268.0,9833.0,583.0,660.0
20784,HRV,Europe,Croatia,2020-04-05,1126.0,47.0,67.0,4105268.0,10847.0,1014.0,707.0
20785,HRV,Europe,Croatia,2020-04-06,1182.0,56.0,67.0,4105268.0,11464.0,617.0,723.0
20786,HRV,Europe,Croatia,2020-04-07,1222.0,40.0,61.714,4105268.0,12322.0,858.0,758.0
20787,HRV,Europe,Croatia,2020-04-08,1282.0,60.0,59.286,4105268.0,13125.0,803.0,778.0
20788,HRV,Europe,Croatia,2020-04-09,1343.0,61.0,54.286,4105268.0,13680.0,555.0,761.0
20789,HRV,Europe,Croatia,2020-04-10,1407.0,64.0,56.571000000000005,4105268.0,14612.0,932.0,766.0
20790,HRV,Europe,Croatia,2020-04-11,1495.0,88.0,59.428999999999995,4105268.0,15691.0,1079.0,837.0
20791,HRV,Europe,Croatia,2020-04-12,1534.0,39.0,58.286,4105268.0,16381.0,690.0,791.0
20792,HRV,Europe,Croatia,2020-04-13,1600.0,66.0,59.714,4105268.0,17790.0,1409.0,904.0
20793,HRV,Europe,Croatia,2020-04-14,1650.0,50.0,61.143,4105268.0,18359.0,569.0,862.0
20794,HRV,Europe,Croatia,2020-04-15,1704.0,54.0,60.286,4105268.0,19256.0,897.0,876.0
20795,HRV,Europe,Croatia,2020-04-16,1741.0,37.0,56.857,4105268.0,20158.0,902.0,925.0
20796,HRV,Europe,Croatia,2020-04-17,1791.0,50.0,54.857,4105268.0,20953.0,795.0,906.0
20797,HRV,Europe,Croatia,2020-04-18,1814.0,23.0,45.571000000000005,4105268.0,21647.0,694.0,851.0
20798,HRV,Europe,Croatia,2020-04-19,1832.0,18.0,42.571000000000005,4105268.0,24186.0,2539.0,1115.0
20799,HRV,Europe,Croatia,2020-04-20,1871.0,39.0,38.714,4105268.0,26610.0,2424.0,1260.0
20800,HRV,Europe,Croatia,2020-04-21,1881.0,10.0,33.0,4105268.0,,,1250.0
20801,HRV,Europe,Croatia,2020-04-22,1908.0,27.0,29.143,4105268.0,27614.0,,1194.0
20802,HRV,Europe,Croatia,2020-04-23,1950.0,42.0,29.857,4105268.0,28853.0,1239.0,1242.0
20803,HRV,Europe,Croatia,2020-04-24,1981.0,31.0,27.143,4105268.0,30213.0,1360.0,1323.0
20804,HRV,Europe,Croatia,2020-04-25,2009.0,28.0,27.857,4105268.0,30913.0,700.0,1324.0
20805,HRV,Europe,Croatia,2020-04-26,2016.0,7.0,26.285999999999998,4105268.0,31622.0,709.0,1062.0
20806,HRV,Europe,Croatia,2020-04-27,2030.0,14.0,22.714000000000002,4105268.0,32817.0,1195.0,887.0
20807,HRV,Europe,Croatia,2020-04-28,2039.0,9.0,22.570999999999998,4105268.0,33577.0,760.0,924.0
20808,HRV,Europe,Croatia,2020-04-29,2047.0,8.0,19.857,4105268.0,34476.0,899.0,980.0
20809,HRV,Europe,Croatia,2020-04-30,2062.0,15.0,16.0,4105268.0,36917.0,2441.0,1152.0
20810,HRV,Europe,Croatia,2020-05-01,2076.0,14.0,13.571,4105268.0,,,1003.0
20811,HRV,Europe,Croatia,2020-05-02,2085.0,9.0,10.857000000000001,4105268.0,37557.0,,949.0
20812,HRV,Europe,Croatia,2020-05-03,2088.0,3.0,10.286,4105268.0,38084.0,527.0,923.0
20813,HRV,Europe,Croatia,2020-05-04,2096.0,8.0,9.429,4105268.0,39040.0,956.0,889.0
20814,HRV,Europe,Croatia,2020-05-05,2101.0,5.0,8.857000000000001,4105268.0,39973.0,933.0,914.0
20815,HRV,Europe,Croatia,2020-05-06,2112.0,11.0,9.286,4105268.0,41053.0,1080.0,940.0
20816,HRV,Europe,Croatia,2020-05-07,2119.0,7.0,8.142999999999999,4105268.0,41938.0,885.0,717.0
20817,HRV,Europe,Croatia,2020-05-08,2125.0,6.0,7.0,4105268.0,43378.0,1440.0,877.0
20818,HRV,Europe,Croatia,2020-05-09,2161.0,36.0,10.857000000000001,4105268.0,44218.0,840.0,952.0
20819,HRV,Europe,Croatia,2020-05-10,2176.0,15.0,12.571,4105268.0,44886.0,668.0,972.0
